start;end;shorthand;extended;majmin;majmin_inv
168.42;168.76;"F#:(b5,b7)/C";"F#:(b5,b7)/C";"F#:maj";"F#:maj/C"
168.76;169.08;"F#:dim/C";"F#:(b3,b5)/C";"F#:min";"F#:min/C"
169.08;169.54;"F#:(b5,b7)/C";"F#:(b5,b7)/C";"F#:maj";"F#:maj/C"
169.54;170.72;"E:maj/B";"E:(3,5)/B";"E:maj";"E:maj/B"
170.72;174.66;"B:(3,5,b7,b9)";"B:(3,5,b7,b9)";"B:maj";"B:maj"
174.66;175;"C#:7/B";"C#:(3,5,b7)/B";"C#:maj";"C#:maj/B"
175;176.22;"F#:min/B";"F#:(b3,5)/B";"F#:min";"F#:min/B"
176.22;189.74;"B:(3,5,b9)/B";"B:(3,5,b9)/B";"B:maj";"B:maj/B"
189.74;196.82;"E:maj";"E:(3,5)";"E:maj";"E:maj"
196.82;200.44;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
200.44;211.42;"E:maj";"E:(3,5)";"E:maj";"E:maj"
211.42;215.06;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
215.06;218.68;"E:maj";"E:(3,5)";"E:maj";"E:maj"
218.68;222.1;"B:7/A";"B:(3,5,b7)/A";"B:maj";"B:maj/A"
222.1;225.46;"E:maj/G#";"E:(3,5)/G#";"E:maj";"E:maj/G#"
225.46;226.12;"E:maj/B";"E:(3,5)/B";"E:maj";"E:maj/B"
226.12;228.42;"A:maj";"A:(3,5)";"A:maj";"A:maj"
228.42;229.42;"E:maj";"E:(3,5)";"E:maj";"E:maj"
229.42;233.34;"B:maj";"B:(3,5)";"B:maj";"B:maj"
233.34;236.78;"B:7/A";"B:(3,5,b7)/A";"B:maj";"B:maj/A"
236.78;240.3;"E:maj/G#";"E:(3,5)/G#";"E:maj";"E:maj/G#"
240.3;241.78;"E:maj/B";"E:(3,5)/B";"E:maj";"E:maj/B"
241.78;244.2;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
244.2;249.14;"E:maj/G#";"E:(3,5)/G#";"E:maj";"E:maj/G#"
249.14;250.48;"E:maj";"E:(3,5)";"E:maj";"E:maj"
250.48;254.32;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
254.32;262;"E:maj";"E:(3,5)";"E:maj";"E:maj"
262;265.52;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
265.52;267.86;"E:maj";"E:(3,5)";"E:maj";"E:maj"
267.86;269.52;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
269.52;270.34;"G#:(3,5,b9)/C";"G#:(3,5,b9)/C";"G#:maj";"G#:maj/C"
270.34;273.76;"C#:min";"C#:(b3,5)";"C#:min";"C#:min"
273.76;281.62;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
281.62;282.84;"E:maj";"E:(3,5)";"E:maj";"E:maj"
