start;end;shorthand;extended;majmin;majmin_inv
101.7;103.34;"B:min";"B:(b3,5)";"B:min";"B:min"
103.34;106.18;"B:min";"B:(b3,5)";"B:min";"B:min"
106.18;106.46;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
106.46;108;"A:maj";"A:(3,5)";"A:maj";"A:maj"
108;108.8;"A:maj";"A:(3,5)";"A:maj";"A:maj"
108.8;109.7;"E:(3,b5,b7,b9)/A#";"E:(3,b5,b7,b9)/A#";"E:maj";"E:maj/A#"
109.7;111.34;"A:maj";"A:(3,5)";"A:maj";"A:maj"
111.34;113.08;"D:maj";"D:(3,5)";"D:maj";"D:maj"
113.08;114.6;"F:dim7/D";"F:(b3,b5,bb7)/D";"F:min";"F:min/D"
114.6;116.18;"D:maj";"D:(3,5)";"D:maj";"D:maj"
116.18;117.68;"F:dim7/D";"F:(b3,b5,bb7)/D";"F:min";"F:min/D"
119.06;119.06;"D:maj";"D:(3,5)";"D:maj";"D:maj"
119.06;119.36;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
119.36;120.8;"F#:(3,5,b7,b9)";"F#:(3,5,b7,b9)";"F#:maj";"F#:maj"
120.8;122.3;"B:maj";"B:(3,5)";"B:maj";"B:maj"
122.3;123.78;"F#:(3,5,b7,b9)";"F#:(3,5,b7,b9)";"F#:maj";"F#:maj"
123.78;125.26;"B:maj";"B:(3,5)";"B:maj";"B:maj"
125.26;126.82;"F#:9";"F#:(3,5,b7,9)";"F#:maj";"F#:maj"
126.82;128.3;"B:maj/F#";"B:(3,5)/F#";"B:maj";"B:maj/F#"
128.3;129.64;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
129.64;131.36;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
131.36;136.54;"B:maj";"B:(3,5)";"B:maj";"B:maj"
