start;end;shorthand;extended;majmin;majmin_inv
55.04;56.74;"A:maj";"A:(3,5)";"A:maj";"A:maj"
56.74;57.46;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
57.46;58.14;"C:maj";"C:(3,5)";"C:maj";"C:maj"
58.14;61.94;"G:(b5,b7)/C#";"G:(b5,b7)/C#";"G:maj";"G:maj"
61.94;62.5;"C:maj";"C:(3,5)";"C:maj";"C:maj"
62.5;64.1;"B:dim7";"B:(b3,b5,bb7)";"B:min";"B:min"
64.1;67.38;"C:maj";"C:(3,5)";"C:maj";"C:maj"
67.38;68.68;"F:min";"F:(b3,5)";"F:min";"F:min"
68.68;68.8;"F#:dim/C";"F#:(b3,b5)/C";"F#:min";"F#:min/C"
68.8;71.26;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
71.26;73.6;"F:maj";"F:(3,5)";"F:maj";"F:maj"
73.6;74.88;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
74.88;75.88;"C:aug/E";"C:(3,#5)/E";"C:maj";"C:maj/E"
75.88;78.04;"F:maj";"F:(3,5)";"F:maj";"F:maj"
78.04;80.16;"F#:dim7";"F#:(b3,b5,bb7)";"F#:min";"F#:min"
80.16;82.38;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
82.38;84.56;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
84.56;86.54;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
86.54;86.7;"E:(3,b5,b7,b9)/A#";"E:(3,b5,b7,b9)/A#";"E:maj";"E:maj/A#"
86.7;87.7;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
87.7;88.92;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
88.92;91.32;"F#:dim7";"F#:(b3,b5,bb7)";"F#:min";"F#:min"
91.32;93.76;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
93.76;95.96;"F:maj";"F:(3,5)";"F:maj";"F:maj"
95.96;97.32;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
97.32;98.2;"C:aug/E";"C:(3,#5)/E";"C:maj";"C:maj/E"
98.2;100.38;"F:maj";"F:(3,5)";"F:maj";"F:maj"
100.38;102.64;"F#:dim7";"F#:(b3,b5,bb7)";"F#:min";"F#:min"
102.64;104.8;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
104.8;107.12;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
107.12;109.34;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
109.34;109.52;"E:(3,b5,b7,b9)/A#";"E:(3,b5,b7,b9)/A#";"E:maj";"E:maj/A#"
109.52;111.24;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
111.24;112.26;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
112.26;113.76;"D:min";"D:(b3,5)";"D:min";"D:min"
113.76;114.76;"A:maj";"A:(3,5)";"A:maj";"A:maj"
114.76;116.76;"D:min";"D:(b3,5)";"D:min";"D:min"
116.76;117.3;"A:maj";"A:(3,5)";"A:maj";"A:maj"
117.3;118.72;"D:min";"D:(b3,5)";"D:min";"D:min"
118.72;120.34;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
120.34;120.44;"A#:(3,#5,7)/A";"A#:(3,#5,7)/A";"A#:maj";"A#:maj/A"
120.44;121.26;"G:min";"G:(b3,5)";"G:min";"G:min"
121.26;122.26;"G:hdim7/F";"G:(b3,b5,b7)/F";"G:min";"G:min/F"
122.26;123.24;"C:7/E";"C:(3,5,b7)/E";"C:maj";"C:maj/E"
123.24;124.04;"C:maj";"C:(3,5)";"C:maj";"C:maj"
124.04;124.88;"F:maj";"F:(3,5)";"F:maj";"F:maj"
124.88;125.6;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
125.6;127.02;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
127.02;128.02;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
128.02;131.1;"D:min";"D:(b3,5)";"D:min";"D:min"
