start;end;shorthand;extended;majmin;majmin_inv
74.4;76.94;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
76.94;79.26;"F:maj";"F:(3,5)";"F:maj";"F:maj"
79.26;81.08;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
81.08;81.66;"C:aug/E";"C:(3,#5)/E";"C:maj";"C:maj/E"
81.66;84.08;"F:maj";"F:(3,5)";"F:maj";"F:maj"
84.08;86.26;"F#:dim7";"F#:(b3,b5,bb7)";"F#:min";"F#:min"
86.26;88.76;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
88.76;91.1;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
91.1;93.24;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
93.24;93.58;"E:(3,b5,b7,b9)/A#";"E:(3,b5,b7,b9)/A#";"E:maj";"E:maj/A#"
93.58;94.48;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
94.48;96.14;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
96.14;98.9;"F#:dim7";"F#:(b3,b5,bb7)";"F#:min";"F#:min"
98.9;101.26;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
101.26;103.72;"F:maj";"F:(3,5)";"F:maj";"F:maj"
103.72;104.1;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
104.1;106.08;"C:aug/E";"C:(3,#5)/E";"C:maj";"C:maj/E"
106.08;108.44;"F:maj";"F:(3,5)";"F:maj";"F:maj"
108.44;110.8;"F#:dim7";"F#:(b3,b5,bb7)";"F#:min";"F#:min"
110.8;113.18;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
113.18;115.68;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
115.68;117.66;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
117.66;118.18;"E:(3,b5,b7,b9)/A#";"E:(3,b5,b7,b9)/A#";"E:maj";"E:maj/A#"
118.18;119.2;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
119.2;120.88;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
120.88;123.04;"D:min";"D:(b3,5)";"D:min";"D:min"
123.04;123.68;"A:maj";"A:(3,5)";"A:maj";"A:maj"
123.68;126.18;"D:min";"D:(b3,5)";"D:min";"D:min"
126.18;126.28;"A:maj";"A:(3,5)";"A:maj";"A:maj"
126.28;127.9;"D:min";"D:(b3,5)";"D:min";"D:min"
127.9;129.9;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
129.9;130.84;"A#:(3,#5,7)/A";"A#:(3,#5,7)/A";"A#:maj";"A#:maj/A"
130.84;131.42;"G:min";"G:(b3,5)";"G:min";"G:min"
131.42;131.46;"G:hdim7/F";"G:(b3,b5,b7)/F";"G:min";"G:min/F"
131.46;132.02;"C:7/E";"C:(3,5,b7)/E";"C:maj";"C:maj/E"
132.02;132.9;"C:maj";"C:(3,5)";"C:maj";"C:maj"
132.9;134.02;"F:maj";"F:(3,5)";"F:maj";"F:maj"
134.02;134.88;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
134.88;136.4;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
136.4;137.04;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
137.04;138.84;"D:min";"D:(b3,5)";"D:min";"D:min"
