start;end;shorthand;extended;majmin;majmin_inv
43.38;43.68;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
43.68;44.44;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
44.44;45.3;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
45.3;45.9;"F:min";"F:(b3,5)";"F:min";"F:min"
45.9;46.2;"G:(3,b5,b7)/F";"G:(3,b5,b7)/F";"G:maj";"G:maj/F"
46.2;47;"F:min";"F:(b3,5)";"F:min";"F:min"
47;48.54;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
48.54;49.14;"F:min";"F:(b3,5)";"F:min";"F:min"
49.14;49.44;"G:(3,b5,b7)/F";"G:(3,b5,b7)/F";"G:maj";"G:maj/F"
49.44;50.08;"F:min";"F:(b3,5)";"F:min";"F:min"
50.08;51.94;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
51.94;56.44;"F:min";"F:(b3,5)";"F:min";"F:min"
56.44;63.14;"F:maj";"F:(3,5)";"F:maj";"F:maj"
63.14;63.74;"F:7/D#";"F:(3,5,b7)/D#";"F:maj";"F:maj/D#"
63.74;65.84;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
65.84;67.26;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
67.26;70.44;"F:7/D#";"F:(3,5,b7)/D#";"F:maj";"F:maj/D#"
70.44;70.8;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
70.8;71.1;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
71.1;73.46;"G:min7/A#";"G:(b3,5,b7)/A#";"G:min";"G:min/A#"
73.46;74.9;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
74.9;78.7;"F:maj";"F:(3,5)";"F:maj";"F:maj"
78.7;82.08;"C:7/A#";"C:(3,5,b7)/A#";"C:maj";"C:maj/A#"
82.08;86.12;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
86.12;89.78;"C:7/A#";"C:(3,5,b7)/A#";"C:maj";"C:maj/A#"
89.78;93.84;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
93.84;97.76;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
97.76;101.52;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
101.52;105.4;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
105.4;109.38;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
109.38;110.9;"G:hdim7/C#";"G:(b3,b5,b7)/C#";"G:min";"G:min/C#"
110.9;114.32;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
114.32;123.26;"F:min";"F:(b3,5)";"F:min";"F:min"
123.26;128.48;"F:maj";"F:(3,5)";"F:maj";"F:maj"
128.48;130.6;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
130.6;131.5;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
131.5;132.74;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
132.74;135.4;"F:maj";"F:(3,5)";"F:maj";"F:maj"
135.4;137.52;"F:maj";"F:(3,5)";"F:maj";"F:maj"
137.52;139.9;"D:min";"D:(b3,5)";"D:min";"D:min"
139.9;141;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
141;142.2;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
142.2;144.54;"F:maj";"F:(3,5)";"F:maj";"F:maj"
144.54;146.72;"A#:maj/F";"A#:(3,5)/F";"A#:maj";"A#:maj/F"
146.72;149.04;"F:maj";"F:(3,5)";"F:maj";"F:maj"
149.04;149.94;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
149.94;151.26;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
151.26;153.82;"F:maj";"F:(3,5)";"F:maj";"F:maj"
153.82;154.96;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
154.96;156.34;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
156.34;159.34;"F:maj";"F:(3,5)";"F:maj";"F:maj"
159.34;160.04;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
160.04;160.68;"D:hdim7";"D:(b3,b5,b7)";"D:min";"D:min"
160.68;161.48;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
161.48;161.78;"D:(3,b5,b7)";"D:(3,b5,b7)";"D:maj";"D:maj"
161.78;162.86;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
162.86;163.5;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
163.5;163.9;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
163.9;164.3;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
164.3;164.6;"C:(3,b5,b7)";"C:(3,b5,b7)";"C:maj";"C:maj"
164.6;165.5;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
165.5;166.4;"D#:min/F#";"D#:(b3,5)/F#";"D#:min";"D#:min/F#"
166.4;167.36;"F:hdim7";"F:(b3,b5,b7)";"F:min";"F:min"
167.36;167.96;"D#:min/F#";"D#:(b3,5)/F#";"D#:min";"D#:min/F#"
167.96;168.26;"F:(3,b5,b7)";"F:(3,b5,b7)";"F:min";"F:min/F#"
168.26;168.64;"D#:min/F#";"D#:(b3,5)/F#";"D#:min";"D#:min/F#"
168.64;168.82;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
168.82;169.6;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
169.6;170.48;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
170.48;171.24;"F:min";"F:(b3,5)";"F:min";"F:min"
171.24;171.54;"G:(3,b5,b7)/F";"G:(3,b5,b7)/F";"G:maj";"G:maj/F"
171.54;172.44;"F:min";"F:(b3,5)";"F:min";"F:min"
172.44;174.24;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
174.24;174.86;"F:min";"F:(b3,5)";"F:min";"F:min"
174.86;175.16;"G:(3,b5,b7)/F";"G:(3,b5,b7)/F";"G:maj";"G:maj/F"
175.16;176.06;"F:min";"F:(b3,5)";"F:min";"F:min"
176.06;178.1;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
178.1;183.42;"F:min";"F:(b3,5)";"F:min";"F:min"
183.42;189.7;"F:maj";"F:(3,5)";"F:maj";"F:maj"
189.7;190.7;"F:7/D#";"F:(3,5,b7)/D#";"F:maj";"F:maj/D#"
190.7;192.82;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
192.82;194.52;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
194.52;196.52;"F:7/D#";"F:(3,5,b7)/D#";"F:maj";"F:maj/D#"
196.52;197.58;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
197.58;198.44;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
198.44;200.64;"G:min7/A#";"G:(b3,5,b7)/A#";"G:min";"G:min/A#"
200.64;202.76;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
202.76;206.88;"F:maj";"F:(3,5)";"F:maj";"F:maj"
206.88;210.76;"C:7/A#";"C:(3,5,b7)/A#";"C:maj";"C:maj/A#"
210.76;214.78;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
214.78;218.86;"C:7/A#";"C:(3,5,b7)/A#";"C:maj";"C:maj/A#"
218.86;223.22;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
223.22;227;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
227;230.86;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
230.86;234.88;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
234.88;239.3;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
239.3;242.4;"G:hdim7/C#";"G:(b3,b5,b7)/C#";"G:min";"G:min/C#"
242.4;244.82;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
244.82;268.22;"F:min";"F:(b3,5)";"F:min";"F:min"
