start;end;shorthand;extended;majmin;majmin_inv
78.26;79.22;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
79.22;80.56;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
80.56;82.98;"A:min";"A:(b3,5)";"A:min";"A:min"
82.98;86.38;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
86.38;87.08;"C:aug/E";"C:(3,#5)/E";"C:maj";"C:maj/E"
87.08;92.32;"F:maj";"F:(3,5)";"F:maj";"F:maj"
92.32;94.72;"C:maj";"C:(3,5)";"C:maj";"C:maj"
94.72;96.06;"C:min";"C:(b3,5)";"C:min";"C:min"
96.06;100.02;"D:hdim7";"D:(b3,b5,b7)";"D:min";"D:min"
100.02;100.76;"G:(3,5,b7,b9)/G";"G:(3,5,b7,b9)/G";"G:maj";"G:maj/G"
100.76;108.52;"C:(3,5,b7,b9)";"C:(3,5,b7,b9)";"C:maj";"C:maj"
108.52;111.56;"C:7/E";"C:(3,5,b7)/E";"C:maj";"C:maj/E"
111.56;113.4;"F:maj";"F:(3,5)";"F:maj";"F:maj"
113.4;114.86;"F:min";"F:(b3,5)";"F:min";"F:min"
114.86;119;"C:maj";"C:(3,5)";"C:maj";"C:maj"
