start;end;shorthand;extended;majmin;majmin_inv
80.58;83.84;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
83.84;87.2;"C:min";"C:(b3,5)";"C:min";"C:min"
87.2;90.36;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
90.36;93.92;"C:min";"C:(b3,5)";"C:min";"C:min"
93.92;97.22;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
97.22;100.7;"A:hdim7/D#";"A:(b3,b5,b7)/D#";"A:min";"A:min/D#"
100.7;101.7;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
101.7;110.76;"G:min";"G:(b3,5)";"G:min";"G:min"
110.76;114.74;"G:maj";"G:(3,5)";"G:maj";"G:maj"
114.74;116.84;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
116.84;117.74;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
117.74;118.94;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
118.94;121.28;"G:maj";"G:(3,5)";"G:maj";"G:maj"
121.28;123.6;"G:maj";"G:(3,5)";"G:maj";"G:maj"
123.6;125.6;"E:min";"E:(b3,5)";"E:min";"E:min"
125.6;126.72;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
126.72;127.84;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
127.84;130;"G:maj";"G:(3,5)";"G:maj";"G:maj"
130;132.1;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
132.1;134.32;"G:maj";"G:(3,5)";"G:maj";"G:maj"
134.32;135.22;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
135.22;136.36;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
136.36;138.52;"G:maj";"G:(3,5)";"G:maj";"G:maj"
138.52;139.64;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
139.64;140.98;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
140.98;145.12;"G:maj";"G:(3,5)";"G:maj";"G:maj"
145.12;145.78;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
145.78;146.22;"E:hdim7";"E:(b3,b5,b7)";"E:min";"E:min"
146.22;146.54;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
146.54;146.7;"E:(3,b5,b7)";"E:(3,b5,b7)";"E:maj";"E:maj"
146.7;147.6;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
147.6;147.9;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
147.9;148.68;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
148.68;149.28;"C:min";"C:(b3,5)";"C:min";"C:min"
149.28;149.58;"D:(3,b5,b7)";"D:(3,b5,b7)";"D:maj";"D:maj"
149.58;150.2;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
150.2;150.7;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
150.7;151.6;"G:hdim7";"G:(b3,b5,b7)";"G:min";"G:min"
151.6;152.12;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
152.12;152.42;"G:(3,b5,b7)";"G:(3,b5,b7)";"G:min";"G:min/G#"
152.42;152.78;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
152.78;153.04;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
153.04;153.94;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
153.94;154.86;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
154.86;155.46;"G:min";"G:(b3,5)";"G:min";"G:min"
155.46;155.76;"A:(3,b5,b7)/G";"A:(3,b5,b7)/G";"A:maj";"A:maj/G"
155.76;156.72;"G:min";"G:(b3,5)";"G:min";"G:min"
156.72;158.24;"G#:maj/C";"G#:(3,5)/C";"G#:maj";"G#:maj/C"
158.24;158.92;"G:min";"G:(b3,5)";"G:min";"G:min"
158.92;159.22;"A:(3,b5,b7)/G";"A:(3,b5,b7)/G";"A:maj";"A:maj/G"
159.22;160.12;"G:min";"G:(b3,5)";"G:min";"G:min"
160.12;162.1;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
162.1;165.84;"G:min";"G:(b3,5)";"G:min";"G:min"
165.84;170.38;"G:maj";"G:(3,5)";"G:maj";"G:maj"
170.38;172;"G:7/F";"G:(3,5,b7)/F";"G:maj";"G:maj/F"
172;173.96;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
173.96;174.96;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
174.96;177.12;"G:7/F";"G:(3,5,b7)/F";"G:maj";"G:maj/F"
177.12;177.64;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
177.64;178.14;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
178.14;179.16;"A:min7/C";"A:(b3,5,b7)/C";"A:min";"A:min/C"
179.16;181.48;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
181.48;184.88;"G:maj";"G:(3,5)";"G:maj";"G:maj"
184.88;188.18;"D:7/C";"D:(3,5,b7)/C";"D:maj";"D:maj/C"
188.18;191.22;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
191.22;194.96;"D:7/C";"D:(3,5,b7)/C";"D:maj";"D:maj/C"
194.96;198.52;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
198.52;201.9;"C:min";"C:(b3,5)";"C:min";"C:min"
201.9;205.74;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
205.74;210.16;"C:min";"C:(b3,5)";"C:min";"C:min"
210.16;214.1;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
214.1;218.32;"A:hdim7/D#";"A:(b3,b5,b7)/D#";"A:min";"A:min/D#"
218.32;219.7;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
219.7;248.06;"G:min";"G:(b3,5)";"G:min";"G:min"
