start;end;shorthand;extended;majmin;majmin_inv
122.08;123.18;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
123.18;127.34;"F:min";"F:(b3,5)";"F:min";"F:min"
127.34;131.94;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
131.94;134.6;"G#:min";"G#:(b3,5)";"G#:min";"G#:min"
134.6;137.68;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
137.68;138.18;"D#:7/C#";"D#:(3,5,b7)/C#";"D#:maj";"D#:maj/C#"
138.18;140.24;"G#:maj/C";"G#:(3,5)/C";"G#:maj";"G#:maj/C"
140.24;140.74;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
140.74;142.56;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
142.56;148.76;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
148.76;152.06;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
152.06;157.98;"D#:7";"D#:(3,5,b7)";"D#:maj";"D#:maj"
157.98;161.16;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
161.16;164.64;"C:(3,5,b7,b9)/G#";"C:(3,5,b7,b9)/G#";"C:maj";"C:maj/G#"
164.64;165.14;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
165.14;166.48;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
166.48;166.98;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
166.98;169.86;"D#:7";"D#:(3,5,b7)";"D#:maj";"D#:maj"
169.86;176.46;"G#:maj/D#";"G#:(3,5)/D#";"G#:maj";"G#:maj/D#"
176.46;180.56;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
180.56;183.32;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
183.32;187.36;"D#:7";"D#:(3,5,b7)";"D#:maj";"D#:maj"
187.36;194.04;"G#:maj/D#";"G#:(3,5)/D#";"G#:maj";"G#:maj/D#"
194.04;194.54;"D:dim7/D#";"D:(b3,b5,bb7)/D#";"D:min";"D:min/D#"
194.54;200.16;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
200.16;202.6;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
202.6;210.24;"F:(3,5,b7,b9)/A";"F:(3,5,b7,b9)/A";"F:maj";"F:maj/A"
210.24;211.24;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
211.24;215.84;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
215.84;216.38;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
216.38;219.7;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
219.7;221.78;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
221.78;227.92;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
227.92;230.26;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
230.26;231.32;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
231.32;234.44;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
234.44;235.82;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
235.82;236.32;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
236.32;236.88;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
236.88;237.38;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
237.38;239.48;"G#:maj/C";"G#:(3,5)/C";"G#:maj";"G#:maj/C"
239.48;239.98;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
239.98;240.6;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
240.6;243.5;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
243.5;244.54;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
244.54;245.16;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
245.16;245.66;"F:7/C";"F:(3,5,b7)/C";"F:maj";"F:maj/C"
245.66;246.66;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
246.66;247.36;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
247.36;251.56;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
251.56;253.24;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
253.24;253.74;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
253.74;254.32;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
254.32;256.5;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
256.5;259.02;"C:(3,5,b7,b9)/G";"C:(3,5,b7,b9)/G";"C:maj";"C:maj/G"
259.02;259.54;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
259.54;261.08;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
261.08;263.44;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
263.44;270.52;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
270.52;272.9;"D#:7";"D#:(3,5,b7)";"D#:maj";"D#:maj"
272.9;274.04;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
274.04;275.16;"C:(3,5,b7,b9)/G#";"C:(3,5,b7,b9)/G#";"C:maj";"C:maj/G#"
275.16;276.3;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
276.3;277.3;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
277.3;282.62;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
282.62;294.4;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
