start;end;shorthand;extended;majmin;majmin_inv
164.9;167.2;"G:(3,5,b7,b9)";"G:(3,5,b7,b9)";"G:maj";"G:maj"
167.2;168.52;"C:min";"C:(b3,5)";"C:min";"C:min"
168.52;169.54;"G:maj";"G:(3,5)";"G:maj";"G:maj"
169.54;171.7;"G:7/F";"G:(3,5,b7)/F";"G:maj";"G:maj/F"
171.7;174.14;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
174.14;176.24;"A#:(3,5,b7,b9)";"A#:(3,5,b7,b9)";"A#:maj";"A#:maj"
176.24;177.32;"G:maj";"G:(3,5)";"G:maj";"G:maj"
177.32;178.52;"G:(3,5,b7,b9)/F";"G:(3,5,b7,b9)/F";"G:maj";"G:maj/F"
178.52;180;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
180;181.06;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
181.06;183.5;"G:(3,5,b7,b9)";"G:(3,5,b7,b9)";"G:maj";"G:maj"
183.5;186.42;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
186.42;206.46;"C:min";"C:(b3,5)";"C:min";"C:min"
