start;end;shorthand;extended;majmin;majmin_inv
201.58;203.58;"G#";"G#:(3,5)";"G#:maj";"G#:maj"
203.58;204.16;"C#/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
204.16;204.72;"G#:7/D#";"G#:(3,5,b7)/D#";"G#:maj";"G#:maj/D#"
204.72;206.06;"C#/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
206.06;206.94;"G#";"G#:(3,5)";"G#:maj";"G#:maj"
206.94;208.04;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
208.04;208.68;"C:dim7/C#";"C:(b3,b5,bb7)/C#";"C:min";"C:min/C#"
208.68;209.42;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
209.42;210.58;"F#";"F#:(3,5)";"F#:maj";"F#:maj"
210.58;211.18;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
211.18;211.9;"G#:7/D#";"G#:(3,5,b7)/D#";"G#:maj";"G#:maj/D#"
211.9;213.82;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
213.82;214.42;"F#/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
214.42;214.96;"C#:7/G#";"C#:(3,5,b7)/G#";"C#:maj";"C#:maj/G#"
215.76;216.34;"F#/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
216.34;217.2;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
217.2;220;"F#";"F#:(3,5)";"F#:maj";"F#:maj"
220;222.54;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
222.54;225.14;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
225.14;227.68;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
227.68;229.76;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
229.76;230.3;"C#/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
230.3;232.04;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
232.04;233.36;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
233.36;235.9;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
235.9;238.46;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
238.46;240.56;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
240.56;241.12;"C#/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
241.12;242.44;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
242.44;243.74;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
243.74;248.32;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
248.32;249.64;"A:dim7/A#";"A:(b3,b5,bb7)/A#";"A:min";"A:min/A#"
249.64;251.68;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
251.68;252.22;"A:dim7/A#";"A:(b3,b5,bb7)/A#";"A:min";"A:min/A#"
252.22;253.96;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
253.96;254.92;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
254.92;256.16;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
256.16;257.38;"D#:min7/F#";"D#:(b3,5,b7)/F#";"D#:min";"D#:min/F#"
257.38;259.2;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
259.2;260.28;"F";"F:(3,5)";"F:maj";"F:maj"
260.28;263.74;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
263.74;266.72;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
266.72;269.7;"C:7/A#";"C:(3,5,b7)/A#";"C:maj";"C:maj/A#"
269.7;270.8;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
270.8;271.5;"A#/F";"A#:(3,5)/F";"A#:maj";"A#:maj/F"
271.5;272.54;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
272.54;275.78;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
275.78;278.42;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
278.42;281.44;"C:7/A#";"C:(3,5,b7)/A#";"C:maj";"C:maj/A#"
281.44;282.16;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
282.16;282.82;"A#/F";"A#:(3,5)/F";"A#:maj";"A#:maj/F"
282.82;284.46;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
284.46;285.76;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
285.76;286.38;"C:min7";"C:(b3,5,b7)";"C:min";"C:min"
286.38;287.14;"A#:7/D";"A#:(3,5,b7)/D";"A#:maj";"A#:maj/D"
287.14;288.3;"D#";"D#:(3,5)";"D#:maj";"D#:maj"
288.3;288.84;"C:min";"C:(b3,5)";"C:min";"C:min"
288.84;289.52;"F:7/C";"F:(3,5,b7)/C";"F:maj";"F:maj/C"
289.52;291.38;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
291.38;291.98;"D#/G";"D#:(3,5)/G";"D#:maj";"D#:maj/G"
291.98;292.54;"A#:7/F";"A#:(3,5,b7)/F";"A#:maj";"A#:maj/F"
292.54;293.32;"D#/G";"D#:(3,5)/G";"D#:maj";"D#:maj/G"
293.32;294.72;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
294.72;295.84;"D#";"D#:(3,5)";"D#:maj";"D#:maj"
295.84;296.46;"C:min7";"C:(b3,5,b7)";"C:min";"C:min"
296.46;297.12;"F:7/C";"F:(3,5,b7)/C";"F:maj";"F:maj/C"
297.12;298.34;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
298.34;298.88;"G:min";"G:(b3,5)";"G:min";"G:min"
298.88;299.44;"C:7/G";"C:(3,5,b7)/G";"C:maj";"C:maj/G"
299.44;301.06;"F";"F:(3,5)";"F:maj";"F:maj"
301.06;302;"A#/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
302;302.76;"F:7/C";"F:(3,5,b7)/C";"F:maj";"F:maj/C"
302.76;303.6;"A#/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
303.6;304.7;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
304.7;307.42;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
307.42;310;"C:7/A#";"C:(3,5,b7)/A#";"C:maj";"C:maj/A#"
310;312.8;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
312.8;315.34;"C:7/A#";"C:(3,5,b7)/A#";"C:maj";"C:maj/A#"
315.34;317.32;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
317.32;319.64;"A#/F";"A#:(3,5)/F";"A#:maj";"A#:maj/F"
319.64;320.72;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
320.72;323.22;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
323.22;325.8;"C:7/A#";"C:(3,5,b7)/A#";"C:maj";"C:maj/A#"
325.8;327.86;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
327.86;329.96;"A#/F";"A#:(3,5)/F";"A#:maj";"A#:maj/F"
329.96;331.06;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
331.06;333.02;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
333.02;336.18;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
336.18;337.28;"F";"F:(3,5)";"F:maj";"F:maj"
337.28;337.82;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
337.82;338.92;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
338.92;340.78;"D#:min/A#";"D#:(b3,5)/A#";"D#:min";"D#:min/A#"
340.78;342.5;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
342.5;344.68;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
344.68;345.76;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
345.76;350.58;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
350.58;351.66;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
351.66;358.4;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
