start;end;shorthand;extended;majmin;majmin_inv
156.68;161;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
161;165.4;"C:min";"C:(b3,5)";"C:min";"C:min"
165.4;173.74;"C:min";"C:(b3,5)";"C:min";"C:min"
173.74;177.24;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
177.24;178.6;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
178.6;183.2;"C:(3,5,b7,b9)/E";"C:(3,5,b7,b9)/E";"C:maj";"C:maj/E"
183.2;186.22;"F:min";"F:(b3,5)";"F:min";"F:min"
186.22;187.22;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
187.22;188.26;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
188.26;195.76;"C:min";"C:(b3,5)";"C:min";"C:min"
195.76;197.76;"G:7/D";"G:(3,5,b7)/D";"G:maj";"G:maj/D"
197.76;200.08;"C:min";"C:(b3,5)";"C:min";"C:min"
200.08;202.16;"G:7/D";"G:(3,5,b7)/D";"G:maj";"G:maj/D"
202.16;203.62;"C:min";"C:(b3,5)";"C:min";"C:min"
203.62;204.62;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
204.62;206.66;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
206.66;209.56;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
209.56;213.84;"G:(3,5,b7,b9)/B";"G:(3,5,b7,b9)/B";"G:maj";"G:maj/B"
213.84;218.48;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
218.48;223.3;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
223.3;227.04;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
227.04;231.36;"G:(3,5,b7,b9)/B";"G:(3,5,b7,b9)/B";"G:maj";"G:maj/B"
231.36;236.5;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
236.5;240.66;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
240.66;241.66;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
241.66;245.82;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
245.82;249.1;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
249.1;250.22;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
250.22;258.78;"C:min";"C:(b3,5)";"C:min";"C:min"
258.78;260.78;"G:7/D";"G:(3,5,b7)/D";"G:maj";"G:maj/D"
260.78;263.44;"C:min";"C:(b3,5)";"C:min";"C:min"
263.44;265.44;"G:7/D";"G:(3,5,b7)/D";"G:maj";"G:maj/D"
265.44;268.94;"C:min";"C:(b3,5)";"C:min";"C:min"
268.94;270.58;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
270.58;275.24;"C:min";"C:(b3,5)";"C:min";"C:min"
