start;end;shorthand;extended;majmin;majmin_inv
132.3;134.28;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
134.28;136.24;"G:maj";"G:(3,5)";"G:maj";"G:maj"
136.24;137.14;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
137.14;138.1;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
138.1;140.46;"G:maj";"G:(3,5)";"G:maj";"G:maj"
140.46;141.36;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
141.36;142.64;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
142.64;146.62;"G:maj";"G:(3,5)";"G:maj";"G:maj"
146.62;147.48;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
147.48;147.82;"E:hdim7";"E:(b3,b5,b7)";"E:min";"E:min"
147.82;148.2;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
148.2;148.5;"E:(3,b5,b7)";"E:(3,b5,b7)";"E:maj";"E:maj"
148.5;149.06;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
149.06;149.4;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
149.4;150.28;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
150.28;150.88;"C:min";"C:(b3,5)";"C:min";"C:min"
150.88;151.18;"D:(3,b5,b7)";"D:(3,b5,b7)";"D:maj";"D:maj"
151.18;151.6;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
151.6;151.96;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
151.96;152.76;"G:hdim7";"G:(b3,b5,b7)";"G:min";"G:min"
152.76;153.1;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
153.1;153.4;"G:(3,b5,b7)";"G:(3,b5,b7)";"G:min";"G:min/G#"
153.4;153.78;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
153.78;154.02;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
154.02;154.58;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
154.58;155.46;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
155.46;155.82;"G:min";"G:(b3,5)";"G:min";"G:min"
155.82;156.12;"A:(3,b5,b7)/G";"A:(3,b5,b7)/G";"A:maj";"A:maj/G"
156.12;156.98;"G:min";"G:(b3,5)";"G:min";"G:min"
156.98;158.42;"G#:maj/C";"G#:(3,5)/C";"G#:maj";"G#:maj/C"
158.42;158.78;"G:min";"G:(b3,5)";"G:min";"G:min"
158.78;158.94;"A:(3,b5,b7)/G";"A:(3,b5,b7)/G";"A:maj";"A:maj/G"
158.94;159.78;"G:min";"G:(b3,5)";"G:min";"G:min"
159.78;161.5;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
161.5;165.26;"G:min";"G:(b3,5)";"G:min";"G:min"
165.26;170.08;"G:maj";"G:(3,5)";"G:maj";"G:maj"
170.08;171.76;"G:7/F";"G:(3,5,b7)/F";"G:maj";"G:maj/F"
171.76;172.88;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
172.88;174.96;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
174.96;177.06;"G:7/F";"G:(3,5,b7)/F";"G:maj";"G:maj/F"
177.06;177.62;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
177.62;178.14;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
178.14;180.1;"A:min7/C";"A:(b3,5,b7)/C";"A:min";"A:min/C"
180.1;181.46;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
181.46;184.88;"G:maj";"G:(3,5)";"G:maj";"G:maj"
184.88;188.12;"D:7/C";"D:(3,5,b7)/C";"D:maj";"D:maj/C"
188.12;191.58;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
191.58;195.36;"D:7/C";"D:(3,5,b7)/C";"D:maj";"D:maj/C"
195.36;199.22;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
199.22;202.92;"C:min";"C:(b3,5)";"C:min";"C:min"
202.92;206.7;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
206.7;211.16;"C:min";"C:(b3,5)";"C:min";"C:min"
211.16;215.58;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
215.58;219.76;"A:hdim7/D#";"A:(b3,b5,b7)/D#";"A:min";"A:min/D#"
219.76;221.1;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
221.1;237.66;"G:min";"G:(b3,5)";"G:min";"G:min"
